City,Name,Year,Price,Kilometers Driven,KM,State,Transmission,Fuel Type,EMI per Month
delhi,Kia Seltos,2022,1188000,13K km,13000,DL,manual,diesel,20430
delhi,Hyundai Alcazar,2022,1578000,21K km,21000,DL,automatic,petrol,28483
delhi,Renault Kiger,2022,551000,40.5K km,40500,UP,manual,petrol,9383
delhi,Kia Seltos,2022,1274000,20K km,20000,UP,manual,petrol,21910
delhi,Tata Tiago,2021,560000,47K km,47000,UP,automatic,petrol,9536
delhi,Maruti Ciaz,2019,629000,45K km,45000,UP,manual,petrol,10711
delhi,Hyundai Elite i20,2018,593000,32K km,32000,DL,manual,petrol,10098
delhi,Maruti Ciaz,2021,697000,38.5K km,38500,UP,manual,petrol,11869
delhi,Nissan Magnite,2023,527000,53K km,53000,UP,manual,petrol,8974
delhi,Honda Amaze,2019,528000,27K km,27000,DL,manual,petrol,8991
delhi,BMW X1,2019,1830000,50.5K km,50500,HR,automatic,diesel,31473
delhi,Tata Nexon,2022,768000,26K km,26000,DL,manual,petrol,13078
delhi,Maruti Alto 800,2017,263000,49.5K km,49500,UP,manual,petrol,4700
delhi,Maruti Vitara Brezza,2021,749000,25K km,25000,DL,manual,petrol,12755
delhi,Maruti Celerio,2022,489000,9.5K km,9500,DL,manual,petrol,8327
delhi,Tata Nexon,2022,1032000,15.5K km,15500,DL,automatic,petrol,17748
delhi,Honda Amaze,2021,698000,13K km,13000,DL,manual,petrol,11886
delhi,Honda Jazz,2018,498000,59K km,59000,DL,manual,petrol,7950
delhi,Hyundai Creta,2019,998000,54K km,54000,DL,automatic,petrol,16995
delhi,Hyundai Grand i10,2015,340000,68K km,68000,DL,manual,petrol,6188
delhi,Nissan Magnite,2023,498000,33K km,33000,DL,manual,petrol,8480
delhi,Volkswagen Polo,2017,624000,58.5K km,58500,DL,automatic,petrol,9962
delhi,Renault Triber,2020,463000,102.5K km,102500,DL,automatic,petrol,7884
delhi,Maruti Alto K10,2015,259000,51.5K km,51500,DL,manual,petrol,4714
delhi,Hyundai Eon,2012,205000,26.5K km,26500,DL,manual,petrol,7309
delhi,Toyota Etios,2015,372000,58K km,58000,UP,manual,petrol,6348
delhi,Maruti Baleno,2018,535000,57K km,57000,UP,automatic,petrol,9110
delhi,Jeep Compass,2021,1850000,36.5K km,36500,UP,automatic,petrol,31817
delhi,Maruti Alto K10,2015,268000,68K km,68000,DL,automatic,petrol,4878
delhi,Maruti Swift,2023,635000,17.5K km,17500,DL,manual,petrol,10813
delhi,Toyota Urban Cruiser Hyryder,2023,1519000,28.5K km,28500,UP,manual,petrol,26123
delhi,Maruti Swift,2024,678000,10.5K km,10500,DL,manual,petrol,11545
delhi,Ford EcoSport,2019,658000,60.5K km,60500,DL,manual,diesel,11205
delhi,Maruti Grand Vitara,2023,1239000,33K km,33000,DL,manual,petrol,21308
delhi,Maruti Baleno,2024,759000,9.5K km,9500,DL,automatic,petrol,12925
delhi,Tata Punch,2024,699000,4K km,4000,UP,manual,petrol,11903
delhi,Maruti Wagon R 1.0,2021,498000,34K km,34000,DL,manual,petrol+cng,8480
delhi,Maruti Wagon R 1.0,2022,576000,18.5K km,18500,DL,manual,petrol+cng,9808
delhi,Maruti Swift,2015,356000,28K km,28000,DL,manual,petrol,6480
delhi,Tata Punch,2021,559000,23K km,23000,UP,manual,petrol,9519
delhi,Tata Nexon,2019,666000,22K km,22000,DL,automatic,petrol,11341
delhi,Hyundai Eon,2012,162000,33.5K km,33500,DL,manual,petrol,10852
delhi,Maruti Swift,2015,386000,92.5K km,92500,DL,manual,petrol,7026
delhi,Maruti S-Presso,2022,442000,69.5K km,69500,DL,manual,petrol+cng,7527
delhi,Hyundai Grand i10,2015,370000,22K km,22000,DL,manual,petrol,6734
delhi,Maruti Swift,2021,572000,5K km,5000,DL,manual,petrol,9740
delhi,Maruti Swift,2023,649000,16.5K km,16500,UP,manual,petrol,11052
delhi,Maruti Vitara Brezza,2021,973000,38K km,38000,DL,automatic,petrol,16569
delhi,Nissan Magnite,2022,635000,56K km,56000,DL,manual,petrol,10813
delhi,Honda City,2017,756000,21K km,21000,DL,automatic,petrol,12874
delhi,Maruti Baleno,2023,759000,17K km,17000,DL,manual,petrol+cng,12925
delhi,Ford EcoSport,2019,694000,39.5K km,39500,DL,manual,petrol,11818
delhi,Hyundai Grand i10,2017,417000,70.5K km,70500,DL,manual,petrol,7101
delhi,Ford EcoSport,2017,554000,60K km,60000,DL,manual,petrol,9434
delhi,Hyundai Grand i10,2016,452000,42.5K km,42500,DL,automatic,petrol,7697
delhi,Maruti Alto 800,2017,268000,29K km,29000,DL,manual,petrol,4789
delhi,Ford EcoSport,2015,418000,69K km,69000,DL,manual,petrol,7608
delhi,Tata Tiago,2017,,34K km,34000,DL,manual,petrol,5943
delhi,Datsun Redi-GO,2018,254000,78.5K km,78500,UP,automatic,petrol,6846
delhi,Maruti Swift Dzire,2012,274000,58.5K km,58500,DL,manual,petrol,10421
delhi,Honda WR-V,2017,556000,37.5K km,37500,DL,manual,petrol,9468
delhi,Hyundai Verna,2017,702000,81K km,81000,DL,automatic,petrol,11954
delhi,Hyundai Elite i20,2015,431000,59.5K km,59500,DL,manual,petrol,7845
delhi,Maruti Baleno,2021,647000,40.5K km,40500,DL,manual,petrol,11018
delhi,Hyundai Aura,2024,802000,5.5K km,5500,DL,manual,petrol+cng,13657
delhi,Maruti Swift,2015,384000,22K km,22000,DL,manual,petrol,6989
delhi,Hyundai Venue,2021,830000,20K km,20000,DL,manual,petrol,14134
delhi,Maruti Baleno,2018,500000,37.5K km,37500,DL,manual,petrol,8514
delhi,Honda City,2017,802000,38.5K km,38500,DL,automatic,petrol,13657
delhi,Volkswagen Polo,2016,341000,73.5K km,73500,UP,manual,petrol,5444
delhi,Toyota Corolla Altis,2019,1139000,79K km,79000,UP,automatic,petrol,19587
delhi,Tata Tiago,2021,589000,28.5K km,28500,DL,automatic,petrol,10030
delhi,Tata Tiago,2018,439000,24K km,24000,DL,manual,petrol,7475
delhi,Maruti Ciaz,2017,652000,66K km,66000,DL,automatic,petrol,11103
delhi,Tata Altroz,2022,644000,22K km,22000,DL,manual,petrol,10966
delhi,Hyundai i10,2012,173000,44.5K km,44500,DL,manual,petrol,6579
delhi,Hyundai Grand i10 Nios,2021,574000,71K km,71000,DL,manual,petrol+cng,9774
delhi,Hyundai Venue,2020,675000,54K km,54000,UP,manual,petrol,11494
delhi,Tata Tiago,2020,394000,36.5K km,36500,DL,manual,petrol,6709
delhi,Renault Kwid,2021,370000,24K km,24000,DL,manual,petrol,6300
delhi,Honda Jazz,2018,491000,35K km,35000,DL,automatic,petrol,7838
delhi,Toyota Urban Cruiser Hyryder,2024,1889000,10.5K km,10500,UP,automatic,N/A,32491
delhi,Tata Altroz,2023,849000,23.5K km,23500,UP,manual,diesel,14457
delhi,Renault Kwid,2022,398000,9.5K km,9500,DL,manual,petrol,6777
delhi,Hyundai Elite i20,2014,426000,59.5K km,59500,DL,manual,petrol+cng,9142
delhi,Maruti Swift,2020,617000,45K km,45000,UP,automatic,petrol,10507
delhi,Maruti Swift Dzire,2016,414000,56K km,56000,DL,manual,petrol,7050
delhi,Hyundai Elite i20,2020,579000,30.5K km,30500,DL,manual,petrol,9860
delhi,Hyundai New i20,2021,665000,28.5K km,28500,DL,manual,petrol,11324
delhi,Skoda Superb,2017,1349000,89K km,89000,DL,automatic,petrol,24347
delhi,Honda Amaze,2014,302000,51.5K km,51500,DL,manual,petrol,6481
delhi,Hyundai Verna,2022,1242000,48.5K km,48500,DL,automatic,petrol,21360
delhi,Maruti Ertiga,2014,566000,75.5K km,75500,DL,manual,petrol+cng,12147
delhi,Renault Kiger,2021,475000,36.5K km,36500,DL,automatic,petrol,8088
delhi,Tata Tiago,2020,484000,38.5K km,38500,DL,manual,petrol,8242
delhi,Renault Triber,2022,531000,46.5K km,46500,DL,manual,petrol,9042
delhi,Honda City,2018,815000,38.5K km,38500,UP,manual,petrol,13878
delhi,Hyundai Venue,2022,854000,72K km,72000,UP,manual,diesel,14543
delhi,Hyundai Grand i10,2015,334000,76.5K km,76500,DL,manual,petrol,6079
delhi,Maruti Celerio,2016,370000,53K km,53000,DL,automatic,petrol,6300
delhi,Honda Amaze,2022,749000,27.5K km,27500,DL,manual,petrol,12755
delhi,Maruti Swift,2016,379000,82K km,82000,DL,manual,petrol+cng,6454
delhi,Hyundai Grand i10,2019,464000,45.5K km,45500,DL,manual,petrol,7901
delhi,Tata Altroz,2022,710000,28K km,28000,DL,automatic,petrol,12090
delhi,Hyundai Verna,2018,879000,19.5K km,19500,DL,automatic,petrol,14968
delhi,MG Hector Plus,2021,1355000,79.5K km,79500,UP,manual,diesel,23296
delhi,Maruti Baleno,2016,427000,80.5K km,80500,DL,automatic,petrol,7271
delhi,Maruti Ertiga,2015,539000,56.5K km,56500,DL,manual,petrol,9811
delhi,Honda City,2015,491000,73K km,73000,DL,automatic,petrol,8937
delhi,Honda Amaze,2016,417000,43K km,43000,DL,manual,petrol,7101
delhi,Renault Kwid,2019,319000,20.5K km,20500,DL,manual,petrol,5432
delhi,Maruti Swift Dzire,2014,305000,89.5K km,89500,DL,manual,petrol,6545
delhi,Maruti Swift,2017,418000,40K km,40000,DL,manual,petrol,7118
delhi,Maruti Vitara Brezza,2018,565000,80.5K km,80500,UP,manual,diesel,9621
delhi,Hyundai Grand i10,2019,491000,31.5K km,31500,DL,manual,petrol,8361
delhi,Honda City,2015,464000,73K km,73000,DL,manual,petrol,8445
delhi,Hyundai Verna,2018,736000,66K km,66000,DL,manual,petrol,12533
delhi,Maruti Swift,2016,437000,47K km,47000,DL,manual,petrol,7441
delhi,Hyundai Venue,2020,675000,54K km,54000,UP,manual,petrol,11494
delhi,Tata Tiago,2020,394000,36.5K km,36500,DL,manual,petrol,6709
delhi,Maruti Ertiga,2014,566000,75.5K km,75500,DL,manual,petrol+cng,12147
delhi,Renault Kiger,2021,475000,36.5K km,36500,DL,automatic,petrol,8088
delhi,Tata Tiago,2020,484000,38.5K km,38500,DL,manual,petrol,8242
delhi,Renault Triber,2022,531000,46.5K km,46500,DL,manual,petrol,9042
delhi,Maruti Baleno,2016,427000,80.5K km,80500,DL,automatic,petrol,7271
delhi,Honda City,2015,491000,73K km,73000,DL,automatic,petrol,8937
gurgaon,Hyundai Venue,2022,851000,28.5K km,28500,HR,manual,petrol,14492
gurgaon,Hyundai Eon,2014,215000,52K km,52000,HR,manual,petrol,4325
gurgaon,Kia Sonet,2022,1168000,24.5K km,24500,HR,automatic,petrol,20087
gurgaon,Hyundai Elite i20,2018,624000,23K km,23000,HR,manual,petrol,10626
gurgaon,Tata Nexon,2022,878000,19K km,19000,DL,manual,petrol,14951
gurgaon,Renault Kiger,2022,562000,39K km,39000,HR,manual,petrol,9570
gurgaon,Honda Amaze,2019,599000,40.5K km,40500,DL,automatic,petrol,10200
gurgaon,Hyundai Venue,2022,1039000,26K km,26000,HR,automatic,petrol,17868
gurgaon,Volkswagen Virtus,2024,1149000,26K km,26000,HR,manual,petrol,19760
gurgaon,Renault Kwid,2020,348000,19.5K km,19500,HR,automatic,petrol,5926
gurgaon,Maruti Wagon R 1.0,2013,283000,46.5K km,46500,DL,manual,petrol+cng,7628
gurgaon,Tata Tiago,2018,409000,79.5K km,79500,DL,automatic,petrol,6965
gurgaon,Mahindra Thar,2021,1039000,41K km,41000,HR,manual,petrol,17868
gurgaon,Toyota Innova Crysta,2023,2063000,51K km,51000,HR,automatic,petrol,35478
gurgaon,Tata Tiago,2021,512000,53K km,53000,HR,manual,petrol,8719
gurgaon,Kia Seltos,2020,1219000,51K km,51000,HR,automatic,diesel,20379
gurgaon,Volvo V40 Cross Country,2016,1180000,50K km,50000,UP,automatic,petrol,20293
gurgaon,Mercedes GLC,2017,3150000,61K km,61000,DL,automatic,petrol,54176
gurgaon,Mercedes GLA,2017,1970000,40K km,40000,HR,automatic,petrol,33881
gurgaon,Mercedes GLA,2019,2300000,50K km,50000,DL,automatic,petrol,39556
gurgaon,BMW X1,2020,2950000,21K km,21000,HR,automatic,petrol,50736
gurgaon,Mercedes C-Class,2017,2500000,63K km,63000,HR,automatic,petrol,42996
gurgaon,Hyundai Venue,2021,705000,25K km,25000,HR,manual,petrol,12005
gurgaon,Maruti New Ertiga,2022,819000,27.5K km,27500,DL,manual,petrol,13947
gurgaon,Kia Sonet,2021,876000,36K km,36000,HR,manual,petrol,14917
gurgaon,Kia Carens,2023,1319000,16K km,16000,HR,manual,petrol,22684
gurgaon,Tata Punch,2024,929000,3.5K km,3500,HR,automatic,petrol,15820
gurgaon,Hyundai Elite i20,2015,493000,45K km,45000,HR,manual,petrol,8973
gurgaon,Maruti Baleno,2015,484000,25.5K km,25500,HR,manual,petrol,8809
gurgaon,Ford EcoSport,2019,709000,70.5K km,70500,HR,automatic,petrol,12073
gurgaon,Hyundai Venue,2022,989000,42.5K km,42500,HR,manual,petrol,16842
gurgaon,Kia Seltos,2019,1129000,102K km,102000,HR,automatic,petrol,19416
gurgaon,Tata Altroz,2020,540000,105K km,105000,HR,manual,petrol,9195
gurgaon,Hyundai Elite i20,2018,518000,25.5K km,25500,DL,manual,petrol,8821
gurgaon,Hyundai Venue,2020,768000,55.5K km,55500,HR,manual,petrol,13078
gurgaon,Maruti Baleno,2016,514000,30K km,30000,HR,automatic,petrol,8753
gurgaon,Tata Nexon,2022,755000,33K km,33000,HR,manual,petrol,12857
gurgaon,Maruti Baleno,2018,544000,76.5K km,76500,HR,automatic,petrol,9264
gurgaon,Mercedes GLA,2016,1800000,57K km,57000,DL,automatic,petrol,30957
gurgaon,BMW 3 Series GT,2018,2650000,56.5K km,56500,HR,automatic,petrol,45576
gurgaon,Audi Q3,2018,1970000,66.5K km,66500,UP,automatic,petrol,33881
gurgaon,Audi A3,2019,1950000,62K km,62000,DL,automatic,petrol,33537
gurgaon,Mahindra Thar,2021,1149000,60K km,60000,HR,manual,diesel,19760
gurgaon,Hyundai New i20,2023,859000,23K km,23000,DL,manual,petrol,14628
gurgaon,Hyundai Venue,2022,916000,30K km,30000,HR,manual,petrol,15598
gurgaon,Maruti Baleno,2018,575000,44K km,44000,HR,manual,petrol,9791
gurgaon,Skoda Slavia,2022,1218000,10.5K km,10500,HR,automatic,petrol,20947
gurgaon,Mahindra Thar,2021,1165000,48.5K km,48500,HR,manual,diesel,20034
gurgaon,Kia Sonet,2021,917000,17.5K km,17500,HR,manual,petrol,15615
gurgaon,Maruti S-Cross,2021,859000,26K km,26000,HR,manual,petrol,14628
gurgaon,Hyundai Creta,2016,727000,64K km,64000,HR,manual,petrol,12380
gurgaon,MG Hector,2020,1217000,42K km,42000,HR,automatic,petrol,20929
gurgaon,Hyundai Elite i20,2019,529000,21.5K km,21500,HR,manual,petrol,9008
gurgaon,Hyundai New i20,2021,897000,27K km,27000,DL,automatic,petrol,15275
gurgaon,Hyundai Elite i20,2017,460000,83K km,83000,HR,manual,petrol,7833
gurgaon,Renault Triber,2020,563000,53K km,53000,HR,automatic,petrol,9587
gurgaon,Maruti Ciaz,2015,492000,85.5K km,85500,HR,manual,petrol,8955
gurgaon,Honda Jazz,2015,342000,65.5K km,65500,HR,manual,petrol,5836
gurgaon,Hyundai New Santro 1.1,2019,426000,117K km,117000,HR,manual,petrol+cng,6801
gurgaon,Hyundai Venue,2020,765000,76K km,76000,HR,automatic,petrol,13027
gurgaon,Honda City,2017,740000,71.5K km,71500,HR,automatic,petrol,12601
gurgaon,Mercedes C-Class,2020,3450000,33K km,33000,DL,automatic,petrol,59336
gurgaon,Maruti Baleno,2018,524000,35.5K km,35500,DL,manual,petrol,8923
gurgaon,Hyundai New i20,2023,1039000,8.5K km,8500,HR,automatic,petrol,17868
gurgaon,Hyundai Elite i20,2015,497000,29K km,29000,DL,manual,petrol,9046
gurgaon,Tata Curvv,2024,1412000,2K km,2000,HR,automatic,petrol,
gurgaon,Maruti Baleno,2020,672000,25K km,25000,HR,manual,petrol,11443
gurgaon,Maruti Baleno,2018,565000,56.5K km,56500,HR,manual,petrol,9621
gurgaon,Nissan Magnite,2023,890000,10.5K km,10500,HR,automatic,petrol,15156
gurgaon,Hyundai Creta,2019,962000,61.5K km,61500,DL,automatic,diesel,16382
gurgaon,Hyundai New i20,2021,749000,56.5K km,56500,HR,manual,petrol,12755
gurgaon,Tata Nexon,2023,899000,16.5K km,16500,DL,automatic,petrol,15309
gurgaon,Maruti Ignis,2019,440000,43K km,43000,HR,manual,petrol,7492
gurgaon,Mahindra Thar,2022,1240000,39K km,39000,HR,automatic,petrol,21324
gurgaon,Maruti Swift,2017,378000,44.5K km,44500,HR,manual,petrol,6437
gurgaon,Maruti Baleno,2018,520000,13K km,13000,HR,automatic,petrol,8855
gurgaon,Maruti Vitara Brezza,2019,604000,75.5K km,75500,HR,manual,diesel,10285
gurgaon,Renault Triber,2021,455000,72.5K km,72500,HR,manual,petrol,7748
gurgaon,Kia Seltos,2021,1125000,52K km,52000,HR,manual,diesel,19348
gurgaon,Renault Kwid,2022,356000,70K km,70000,HR,manual,petrol,6062
gurgaon,Renault Kwid,2019,349000,62.5K km,62500,DL,automatic,petrol,5943
gurgaon,Maruti Celerio,2019,380000,111K km,111000,HR,manual,petrol,6471
gurgaon,Kia Sonet,2021,997000,37.5K km,37500,HR,manual,petrol,16978
gurgaon,Kia Seltos,2021,1183000,73K km,73000,HR,automatic,petrol,20344
gurgaon,Maruti XL6,2022,1048000,48.5K km,48500,HR,automatic,petrol,18023
gurgaon,Tata Altroz,2022,778000,11K km,11000,HR,automatic,petrol,13248
gurgaon,Maruti Brezza,2023,1054000,32K km,32000,HR,manual,petrol+cng,18119
gurgaon,Renault Triber,2023,687000,7K km,7000,HR,manual,petrol,11699
gurgaon,Maruti Baleno,2015,495000,23.5K km,23500,HR,manual,petrol,9010
gurgaon,Hyundai Creta,2022,1149000,75K km,75000,HR,manual,petrol,19760
gurgaon,Hyundai New Santro 1.1,2019,435000,33K km,33000,HR,manual,petrol,6944
gurgaon,Maruti Ertiga,2014,526000,71.5K km,71500,HR,manual,petrol,11289
gurgaon,Maruti Ciaz,2017,714000,29K km,29000,HR,automatic,petrol,12159
gurgaon,Maruti S-Presso,2020,374000,40.5K km,40500,DL,manual,petrol,6369
gurgaon,Tata Tiago,2017,340000,122.5K km,122500,DL,manual,petrol,5790
gurgaon,Hyundai Elite i20,2015,456000,72.5K km,72500,DL,manual,petrol,8300
gurgaon,Renault Duster,2016,449000,84.5K km,84500,HR,manual,petrol,7646
gurgaon,Kia Seltos,2019,925000,77.5K km,77500,HR,manual,petrol,15752
gurgaon,Maruti A-Star,2012,218000,75K km,75000,HR,manual,petrol,7773
gurgaon,Maruti Ciaz,2018,626000,53.5K km,53500,HR,manual,petrol,10660
gurgaon,Maruti Alto 800,2013,205000,27.5K km,27500,HR,manual,petrol,5685
gurgaon,Hyundai Elite i20,2015,398000,94.5K km,94500,HR,manual,petrol,7244
gurgaon,Hyundai Venue,2022,897000,36.5K km,36500,HR,manual,petrol,15275
gurgaon,Kia Sonet,2021,1129000,34.5K km,34500,HR,automatic,diesel,19416
gurgaon,Kia Sonet,2021,1039000,6.5K km,6500,HR,manual,petrol,17868
gurgaon,Tata Nexon,2020,768000,43K km,43000,HR,manual,petrol,13078
gurgaon,Maruti Dzire,2018,489000,42.5K km,42500,DL,manual,petrol,8327
gurgaon,Kia Carens,2022,1227000,18K km,18000,DL,manual,petrol,21101
gurgaon,Maruti Baleno,2016,445000,55K km,55000,HR,manual,petrol,7578
gurgaon,Hyundai Venue,2019,752000,70K km,70000,HR,automatic,petrol,12806
gurgaon,Honda City,2023,1259000,22.5K km,22500,HR,manual,petrol,21652
gurgaon,Hyundai Creta,2016,818000,50K km,50000,HR,automatic,petrol,13930
gurgaon,Renault Kwid,2017,280000,55K km,55000,HR,manual,petrol,4768
gurgaon,Hyundai Verna,2019,746000,58K km,58000,HR,manual,petrol,12703
gurgaon,Tata Altroz,2020,580000,52K km,52000,HR,manual,petrol,9877
gurgaon,Volkswagen Polo,2011,245000,111.5K km,111500,HR,manual,petrol,16412
gurgaon,Maruti Alto K10,2023,443000,26.5K km,26500,DL,manual,petrol,7544
gurgaon,Mahindra KUV100,2017,323000,35.5K km,35500,HR,manual,petrol,5500
gurgaon,Hyundai Elite i20,2016,487000,60K km,60000,DL,manual,petrol,8293
gurgaon,Maruti Swift Dzire,2016,390000,50K km,50000,HR,manual,petrol,6641
gurgaon,Hyundai i10,2012,236000,35.5K km,35500,HR,automatic,petrol,16863
gurgaon,Maruti Baleno,2019,522000,100.5K km,100500,HR,manual,petrol,8889
gurgaon,Hyundai New Santro 1.1,2020,462000,52.5K km,52500,HR,manual,petrol+cng,7375
gurgaon,Hyundai Elite i20,2018,597000,40K km,40000,DL,manual,petrol+cng,10166
gurgaon,Honda Amaze,2018,498000,20K km,20000,HR,manual,petrol,8480
gurgaon,Hyundai Grand i10 Nios,2021,611000,45K km,45000,HR,manual,petrol+cng,10404
gurgaon,Tata Nexon,2019,712000,44.5K km,44500,HR,manual,petrol,12124
gurgaon,Tata Altroz,2023,784000,12K km,12000,HR,manual,petrol,13351
gurgaon,Honda Jazz,2016,402000,74.5K km,74500,HR,manual,petrol,6417
gurgaon,Maruti Ciaz,2018,681000,51.5K km,51500,DL,manual,petrol,11597
gurgaon,Maruti S-Presso,2024,427000,10K km,10000,HR,manual,petrol,7271
gurgaon,Tata Tigor,2022,698000,21.5K km,21500,DL,manual,petrol+cng,11886
gurgaon,Honda City,2016,647000,54.5K km,54500,HR,automatic,petrol,11018
gurgaon,Hyundai Grand i10 Nios,2022,591000,32K km,32000,HR,manual,petrol,10064
gurgaon,Maruti Wagon R 1.0,2013,229000,81.5K km,81500,HR,manual,petrol,6350
gurgaon,Datsun Redi-GO,2022,278000,66.5K km,66500,HR,manual,petrol,4734
gurgaon,Hyundai Venue,2021,885000,71.5K km,71500,HR,manual,diesel,15071
gurgaon,Maruti Baleno,2015,379000,94K km,94000,HR,manual,petrol,6898
gurgaon,Maruti Swift Dzire,2013,330000,62K km,62000,HR,manual,petrol,8895
gurgaon,Hyundai Verna,2024,1472000,23K km,23000,DL,automatic,petrol,25315
gurgaon,Tata Tiago,2019,464000,54K km,54000,HR,manual,petrol,7901
gurgaon,Maruti Ertiga,2012,461000,41K km,41000,HR,manual,petrol,17533
gurgaon,Hyundai Elite i20,2015,512000,26.5K km,26500,HR,manual,petrol,9319
gurgaon,Renault Kwid,2020,329000,36K km,36000,HR,manual,petrol,5602
gurgaon,Ford EcoSport,2020,738000,29.5K km,29500,HR,manual,petrol,12567
gurgaon,Renault Kwid,2022,439000,33K km,33000,HR,manual,petrol,7475
gurgaon,Renault Kwid,2022,355000,31K km,31000,HR,manual,petrol,6045
gurgaon,Maruti S-Cross,2021,911000,50.5K km,50500,HR,manual,petrol,15513
gurgaon,MG Astor,2024,1085000,8K km,8000,HR,manual,petrol,18659
gurgaon,Honda Amaze,2021,698000,48K km,48000,HR,automatic,petrol,11886
gurgaon,Renault Triber,2023,594000,36K km,36000,HR,manual,petrol,10115
gurgaon,Renault Triber,2023,596000,24K km,24000,HR,manual,petrol,10149
gurgaon,Hyundai Creta,2016,718000,88.5K km,88500,HR,automatic,petrol,12227
gurgaon,Mahindra Thar,2021,1149000,32K km,32000,HR,automatic,petrol,19759
gurgaon,Volkswagen Ameo,2018,490000,62.5K km,62500,HR,manual,petrol,7822
gurgaon,Honda Jazz,2016,378000,111.5K km,111500,HR,manual,petrol,6034
gurgaon,Hyundai Elite i20,2014,399000,114K km,114000,DL,manual,petrol,8563
gurgaon,Honda City,2016,598000,63K km,63000,HR,manual,petrol,10183
gurgaon,Hyundai Xcent,2014,282000,53K km,53000,HR,manual,petrol,5674
gurgaon,Honda Jazz,2015,363000,47K km,47000,DL,manual,petrol,6194
gurgaon,Honda City,2021,1123000,56K km,56000,HR,automatic,petrol,19313
gurgaon,Maruti Wagon R 1.0,2017,346000,56.5K km,56500,DL,manual,petrol+cng,5892
gurgaon,MG Hector,2020,1268000,70K km,70000,HR,manual,diesel,21805
